title,label
"Goldman Sachs warns of slowing sales growth as investors worry about slowing growth, hurting investor sentiment",0
"Visa sees rising costs pressure profitability as investors worry about slowing growth, supporting a bearish outlook",0
"Before the market open, Walmart lowers production targets for the year",0
"Pfizer receives analyst upgrade after earnings beat, supporting a bullish outlook",1
JPMorgan receives analyst downgrade after earnings miss amid uncertainty in the tech sector,0
"After the closing bell, AMD falls after disappointing subscriber growth",0
Tesla delays major product launch in early trading,0
Goldman Sachs announces strategic acquisition to boost growth as market sentiment turns positive,1
"Intel sees strong improvement in operating margin, lifting investor sentiment",1
"Target posts robust holiday quarter results on strong guidance for the second half, lifting investor sentiment",1
"Uber misses quarterly revenue expectations as recession fears weigh on outlook, hurting investor sentiment",0
"Microsoft posts weaker-than-expected earnings results amid weaker consumer spending, sending shares lower",0
"AMD announces layoffs amid restructuring concerns, sending shares lower",0
"As trading volume rises, Nvidia expands into new international markets",1
Goldman Sachs posts record cloud revenue growth amid strong consumer demand,1
"Before the market open, Pfizer slumps after management cuts outlook",0
"Shopify falls after disappointing subscriber growth, sending shares lower",0
Meta misses delivery estimates for the quarter amid uncertainty in the tech sector,0
"Target misses quarterly revenue expectations, sending shares lower",0
Boeing delays major product launch after the closing bell,0
"Apple lowers production targets for the year after rising costs hurt margins, raising concerns across the sector",0
Nike posts weaker-than-expected earnings results as investors worry about slowing growth,0
Apple slumps after management cuts outlook as trading volume rises,0
Uber posts weaker-than-expected earnings results as demand weakens across major segments,0
"Microsoft shares fall after weak demand outlook as macroeconomic pressure intensifies, sending shares lower",0
Uber announces major AI partnership before the market open,1
"Coca-Cola beats analyst expectations on profit as market sentiment turns positive, supporting a bullish outlook",1
"During the morning session, Netflix faces legal challenges tied to recent acquisition",0
"Walmart benefits from lower production costs following upbeat management commentary, lifting investor sentiment",1
Target reports surge in subscription growth during the morning session,1
"JPMorgan wins large government contract, boosting confidence in the sector",1
AMD faces legal challenges tied to recent acquisition as investors worry about slowing growth,0
Coca-Cola faces legal challenges tied to recent acquisition amid uncertainty in the tech sector,0
Shopify misses quarterly revenue expectations as demand weakens across major segments,0
"In early trading, ExxonMobil beats analyst expectations on profit",1
"Airbnb falls after disappointing subscriber growth while analysts cut price targets, supporting a bearish outlook",0
Target raises full-year revenue guidance as investor confidence improves,1
Shopify posts weaker-than-expected earnings results as investors worry about slowing growth,0
Microsoft expands into new international markets as demand rebounds across segments,1
IBM reports drop in advertising revenue in early trading,0
"Mastercard reports decline in international sales following disappointing management guidance, raising concerns across the sector",0
"Amazon shares jump after strong demand outlook, supporting a bullish outlook",1
"IBM announces strategic acquisition to boost growth while analysts raise price targets, boosting confidence in the sector",1
Airbnb slumps after management cuts outlook in premarket trading,0
"Qualcomm reports surge in subscription growth, lifting investor sentiment",1
"Meta falls after disappointing subscriber growth, sending shares lower",0
Coca-Cola reports stronger-than-expected quarterly earnings amid strong consumer demand,1
Ford misses delivery estimates for the quarter in early trading,0
"Target delays major product launch while analysts cut price targets, raising concerns across the sector",0
"Qualcomm warns of slowing sales growth amid weaker consumer spending, sending shares lower",0
"Visa reports surge in subscription growth as investor confidence improves, sending shares higher",1
Mastercard reports surge in subscription growth as demand rebounds across segments,1
"In premarket trading, Microsoft reports stronger-than-expected quarterly earnings",1
"Boeing reports drop in advertising revenue, sending shares lower",0
Apple receives analyst upgrade after earnings beat in premarket trading,1
Pfizer wins large government contract while analysts raise price targets,1
"Nike posts weaker-than-expected earnings results, supporting a bearish outlook",0
"Netflix shares fall after weak demand outlook as recession fears weigh on outlook, hurting investor sentiment",0
"During the morning session, Adobe misses delivery estimates for the quarter",0
Uber posts robust holiday quarter results driven by AI-related growth,1
Intel expands into new international markets as investor confidence improves,1
"Intel delays major product launch, sending shares lower",0
AMD posts record cloud revenue growth in early trading,1
"As trading volume rises, Amazon reports stronger-than-expected quarterly earnings",1
"Shopify announces strategic acquisition to boost growth, lifting investor sentiment",1
"Meta cuts full-year profit forecast after rising costs hurt margins, hurting investor sentiment",0
Qualcomm reports strong cash flow and higher guidance in premarket trading,1
"Visa launches successful new product line while analysts raise price targets, boosting confidence in the sector",1
"Tesla reports decline in margins this quarter as investors worry about slowing growth, raising concerns across the sector",0
"Salesforce misses quarterly revenue expectations amid weaker consumer spending, sending shares lower",0
Qualcomm misses quarterly revenue expectations after rising costs hurt margins,0
"Netflix rallies after management issues optimistic outlook, sending shares higher",1
"During the morning session, Target raises full-year revenue guidance",1
Qualcomm sees strong improvement in operating margin after the closing bell,1
Ford faces regulatory investigation over business practices in early trading,0
"IBM gains after better-than-expected sales results on strong guidance for the second half, supporting a bullish outlook",1
"JPMorgan reports decline in margins this quarter as recession fears weigh on outlook, supporting a bearish outlook",0
"Visa beats analyst expectations on profit while analysts raise price targets, lifting investor sentiment",1
"As trading volume rises, JPMorgan reports strong cash flow and higher guidance",1
"Goldman Sachs delivers upbeat forecast for next quarter as demand rebounds across segments, boosting confidence in the sector",1
IBM reports strong cash flow and higher guidance driven by AI-related growth,1
Adobe raises full-year revenue guidance driven by AI-related growth,1
Shopify delivers upbeat forecast for next quarter before the market open,1
Apple falls after disappointing subscriber growth due to soft demand in overseas markets,0
"In early trading, Airbnb announces layoffs amid restructuring concerns",0
Goldman Sachs reports surge in subscription growth on strong guidance for the second half,1
"Oracle shares fall after weak demand outlook amid weaker consumer spending, hurting investor sentiment",0
"After the closing bell, Nike falls after disappointing subscriber growth",0
"IBM posts robust holiday quarter results after cost controls improve profitability, supporting a bullish outlook",1
Microsoft reports stronger-than-expected quarterly earnings before the market open,1
"Nike reports surge in subscription growth, lifting investor sentiment",1
Tesla shares fall after weak demand outlook amid weaker consumer spending,0
Intel faces regulatory investigation over business practices as investors worry about slowing growth,0
IBM posts robust holiday quarter results as trading volume rises,1
Coca-Cola launches successful new product line after the closing bell,1
"Microsoft receives analyst upgrade after earnings beat, boosting confidence in the sector",1
Intel expands into new international markets as trading volume rises,1
Target announces stock buyback plan during the morning session,1
"Coca-Cola expands into new international markets while analysts raise price targets, lifting investor sentiment",1
"Amazon reports drop in advertising revenue as recession fears weigh on outlook, sending shares lower",0
JPMorgan falls after disappointing subscriber growth after the closing bell,0
"AMD reports surge in subscription growth as demand rebounds across segments, supporting a bullish outlook",1
"Amazon beats analyst expectations on profit, lifting investor sentiment",1
Tesla announces stock buyback plan following upbeat management commentary,1
Tesla reports decline in international sales as trading volume rises,0
Boeing receives analyst downgrade after earnings miss in early trading,0
"As trading volume rises, Nike falls after disappointing subscriber growth",0
"After the closing bell, ExxonMobil posts record cloud revenue growth",1
ExxonMobil reports decline in international sales amid weaker consumer spending,0
"Nvidia sees rising costs pressure profitability due to soft demand in overseas markets, hurting investor sentiment",0
"As trading volume rises, Goldman Sachs benefits from lower production costs",1
Shopify faces regulatory investigation over business practices as trading volume rises,0
"Goldman Sachs shares jump after strong demand outlook amid strong consumer demand, boosting confidence in the sector",1
"Walmart expands into new international markets, supporting a bullish outlook",1
Intel announces major AI partnership on strong guidance for the second half,1
"Nike posts record cloud revenue growth, sending shares higher",1
Shopify expands into new international markets as margins improve across core businesses,1
ExxonMobil posts weaker-than-expected earnings results as macroeconomic pressure intensifies,0
"Adobe receives analyst downgrade after earnings miss, raising concerns across the sector",0
"Uber receives analyst upgrade after earnings beat, sending shares higher",1
"IBM announces layoffs amid restructuring concerns, sending shares lower",0
IBM cuts full-year profit forecast in early trading,0
Boeing announces layoffs amid restructuring concerns before the market open,0
"Shopify issues cautious guidance for next quarter after rising costs hurt margins, hurting investor sentiment",0
"In early trading, Meta lowers production targets for the year",0
Shopify wins large government contract after cost controls improve profitability,1
"After the closing bell, Netflix wins large government contract",1
"Before the market open, Visa receives analyst upgrade after earnings beat",1
Airbnb gains after better-than-expected sales results in early trading,1
Intel receives analyst downgrade after earnings miss in early trading,0
"ExxonMobil announces layoffs amid restructuring concerns, hurting investor sentiment",0
Google cuts full-year profit forecast due to soft demand in overseas markets,0
"AMD faces supply chain disruptions in key markets as demand weakens across major segments, raising concerns across the sector",0
"Boeing delivers upbeat forecast for next quarter following upbeat management commentary, supporting a bullish outlook",1
"Qualcomm cuts full-year profit forecast as recession fears weigh on outlook, hurting investor sentiment",0
"Airbnb reports decline in international sales, raising concerns across the sector",0
Tesla benefits from lower production costs in premarket trading,1
Goldman Sachs warns of slowing sales growth amid uncertainty in the tech sector,0
Tesla announces strategic acquisition to boost growth driven by AI-related growth,1
"Ford posts record cloud revenue growth, boosting confidence in the sector",1
Salesforce expands into new international markets as trading volume rises,1
"Intel beats analyst expectations on profit on strong guidance for the second half, supporting a bullish outlook",1
Visa shares jump after strong demand outlook in early trading,1
Amazon gains after better-than-expected sales results on strong guidance for the second half,1
"Meta cuts full-year profit forecast as macroeconomic pressure intensifies, sending shares lower",0
"Shopify raises full-year revenue guidance, lifting investor sentiment",1
"Visa falls after disappointing subscriber growth amid uncertainty in the tech sector, sending shares lower",0
ExxonMobil posts robust holiday quarter results in early trading,1
Target posts record cloud revenue growth as trading volume rises,1
"Apple misses quarterly revenue expectations, sending shares lower",0
"AMD sees rising costs pressure profitability, supporting a bearish outlook",0
"IBM shares fall after weak demand outlook after rising costs hurt margins, raising concerns across the sector",0
"Airbnb cuts full-year profit forecast as investors worry about slowing growth, hurting investor sentiment",0
Goldman Sachs delays major product launch in early trading,0
"Visa reports surge in subscription growth while analysts raise price targets, supporting a bullish outlook",1
"Before the market open, Nvidia misses quarterly revenue expectations",0
Intel benefits from lower production costs following upbeat management commentary,1
"Netflix slumps after management cuts outlook amid weaker consumer spending, hurting investor sentiment",0
"Before the market open, IBM expands into new international markets",1
"Goldman Sachs faces legal challenges tied to recent acquisition, raising concerns across the sector",0
"JPMorgan gains after better-than-expected sales results, lifting investor sentiment",1
"In premarket trading, Tesla posts weaker-than-expected earnings results",0
"JPMorgan launches successful new product line as demand rebounds across segments, boosting confidence in the sector",1
Airbnb lowers production targets for the year after the closing bell,0
"Intel shares jump after strong demand outlook after cost controls improve profitability, lifting investor sentiment",1
"In early trading, Oracle falls after disappointing subscriber growth",0
JPMorgan announces stock buyback plan as market sentiment turns positive,1
Shopify shares jump after strong demand outlook as market sentiment turns positive,1
"Oracle expands into new international markets after cost controls improve profitability, sending shares higher",1
"Adobe misses quarterly revenue expectations while analysts cut price targets, raising concerns across the sector",0
Airbnb wins large government contract following upbeat management commentary,1
"Amazon faces supply chain disruptions in key markets, hurting investor sentiment",0
"After the closing bell, Microsoft receives analyst upgrade after earnings beat",1
"Coca-Cola posts weaker-than-expected earnings results amid weaker consumer spending, supporting a bearish outlook",0
Visa shares fall after weak demand outlook as macroeconomic pressure intensifies,0
Amazon rallies after management issues optimistic outlook as margins improve across core businesses,1
"Intel reports drop in advertising revenue due to soft demand in overseas markets, raising concerns across the sector",0
"In early trading, Qualcomm misses quarterly revenue expectations",0
Airbnb issues cautious guidance for next quarter in early trading,0
"After the closing bell, ExxonMobil benefits from lower production costs",1
AMD sees strong improvement in operating margin as trading volume rises,1
"Goldman Sachs faces regulatory investigation over business practices as investors worry about slowing growth, raising concerns across the sector",0
"Coca-Cola reports strong cash flow and higher guidance following upbeat management commentary, supporting a bullish outlook",1
Netflix lowers production targets for the year amid weaker consumer spending,0
"Airbnb reports drop in advertising revenue, supporting a bearish outlook",0
Amazon reports decline in margins this quarter after the closing bell,0
Nike sees strong improvement in operating margin in premarket trading,1
"Uber delays major product launch amid uncertainty in the tech sector, supporting a bearish outlook",0
Salesforce benefits from lower production costs before the market open,1
Netflix falls after disappointing subscriber growth after the closing bell,0
"Before the market open, Ford announces major AI partnership",1
Boeing announces stock buyback plan amid strong consumer demand,1
Target reports decline in margins this quarter following disappointing management guidance,0
"Tesla falls after disappointing subscriber growth amid weaker consumer spending, supporting a bearish outlook",0
"As trading volume rises, Meta misses quarterly revenue expectations",0
"JPMorgan falls after disappointing subscriber growth amid weaker consumer spending, raising concerns across the sector",0
Airbnb posts weaker-than-expected earnings results while analysts cut price targets,0
"AMD delays major product launch, raising concerns across the sector",0
Target slumps after management cuts outlook amid weaker consumer spending,0
